Name,Arcs,Date,Events,Order,Part,Product,Solutions,Status,📁 Characters,📁 Location
A child at the castle gates,,,,330,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,,
The castle gates are destroyed,,,,340,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,,
Adelle’s dolls come alive,,,,350,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md)",
The King is killed,,,,360,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,,
The Queen dies,,,,370,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,,
James regroups,,,,380,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md),
Adelle leaves her dolls,,,,390,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md)",
Searching for the princess,,,,400,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md),
James prepares for battle,,,,410,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md)",
Convergence upon Adelle’s room,,,,420,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md), Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md)",
James castle action sequence,,,,430,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md),
Characters hurled out of the castle,,,,440,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md)",
Damond and Deadwick,,,,450,Part 2 - The Castle (TWOLD%20scenes%20by%20part/Parts%20database/Part%202%20-%20The%20Castle%202ba58e628ba280948107f4f8d8ddfe80.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md)",
James is found outside the orphanage,,,,10,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md)",
James awakens in the Asylum,,,,20,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md), The Nurse (../Data/Characters/The%20Nurse%20ae7cf88e2f574b81aa0e515dc0b8a1e5.md)",
Adelle and her dolls on her floating bed,,,,30,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), The Nurse (../Data/Characters/The%20Nurse%20ae7cf88e2f574b81aa0e515dc0b8a1e5.md)",
James drugged out,,,,40,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md)",
Adelle sleeping on floating bed,,,,50,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
James and the nurse,,,,60,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), The Nurse (../Data/Characters/The%20Nurse%20ae7cf88e2f574b81aa0e515dc0b8a1e5.md)",
Adelle arrives at the City of Orphans,,,,70,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
Adelle meets the Lady Mediev,,,,80,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md)",
Adelle attends her first play,,,,90,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md)",
Deadwick confounded by Adelle and the crown,,,,100,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md)",
Adelle and Ivy sleepover,,,,110,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md)",
Deadwick meets a shade,,,,120,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Millamer (../Data/Characters/Millamer%20b9feb3f85e784020a074f460918e85b7.md),
The doctor and the nurse,,,,130,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md), The Nurse (../Data/Characters/The%20Nurse%20ae7cf88e2f574b81aa0e515dc0b8a1e5.md)",
James tormented by alternate self in the Asylum,,,,140,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), The Nurse (../Data/Characters/The%20Nurse%20ae7cf88e2f574b81aa0e515dc0b8a1e5.md)",
Adelle goes school,,,,150,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md)",
Adelle mentored by Damond,,,,160,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md)",
Adelle goes shopping,,,,170,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md)",
Asylum card game,,,,180,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), The Nurse (../Data/Characters/The%20Nurse%20ae7cf88e2f574b81aa0e515dc0b8a1e5.md)",
Damond gives Adelle a ride,,,,190,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md)",
Plan for Adelle to sing at the Theatre,,,,200,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md), Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md)",
James numb,,,,210,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), George (../Data/Characters/George%20e22279389f1e493abd308e948d47a2e8.md)",
City children discuss Tralvorkemen,,,,220,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md), Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md)",
James and the Nurse 2,,,,230,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), The Nurse (../Data/Characters/The%20Nurse%20ae7cf88e2f574b81aa0e515dc0b8a1e5.md)",
James in the Asylum courtroom,,,,240,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), The Nurse (../Data/Characters/The%20Nurse%20ae7cf88e2f574b81aa0e515dc0b8a1e5.md), Drenodir (../Data/Characters/Drenodir%20940bfbf595f74f91ad51de93d77ffd66.md)",
James flees the Asylum,,,,250,Part 3 - The Asylum (TWOLD%20scenes%20by%20part/Parts%20database/Part%203%20-%20The%20Asylum%202ba58e628ba280b6b48fcc278e820185.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md),
Tralvorkemen and Damond #1,,,,10,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Edward Tralvorkemen (../Data/Characters/Edward%20Tralvorkemen%2027b58e628ba2802cac4fdedacf73cf7d.md), Jakob Damond (../Data/Characters/Jakob%20Damond%202ba58e628ba28058b6d1ce69dae2b62a.md)",
James on the train,,,,20,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md)",
Ivy bears her heart to Adelle,,,,30,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Ivy (../Data/Characters/Ivy%202bb58e628ba2803e9c34f91dccc81930.md)",
The heroes arrive at the City of Orphans,,,,40,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md)",
James at the teahouse,,,,50,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Samantha (../Data/Characters/Samantha%20763765b8b4e341f3b0b51f37f8d7c021.md)",
The heroes head for the Theatre,,,,60,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md)",
Adelle’s performance,,,,70,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Mr. Mosspuddle (../Data/Characters/Mr%20Mosspuddle%2027e58e628ba28079b3dbea177182d1f9.md), The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md)",
James sneaks into the Manor,,,,80,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md)",
The Lady Mediev and James,,,,90,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Nivana (../Data/Characters/Nivana%20a2ee9cd0a28b4945af74fd3022fd97af.md)",
Adelle and Jillybons,,,,100,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
The heroes regroup after the Manor,,,,110,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md)",
Adelle searching for Jillybons,,,,120,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md),
The heroes plan how to rescue Adelle,,,,130,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"Adelle (../Data/Characters/Adelle%202ff1980fd10b42a7bc0f65b61a2ab3e8.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md)",
Fugue and the Raven,,,,140,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"The Raven (../Data/Characters/The%20Raven%20a4d41b53da79427c8abb5f57a836dd7f.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md)",
James goes to school,,,,150,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md),
The heroes discuss JIllybon purging,,,,160,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md)",
The heroes decide to kidnap Adelle,,,,170,Part 4 - The City (TWOLD%20scenes%20by%20part/Parts%20database/Part%204%20-%20The%20City%202ba58e628ba28010a75dd7c347eccd05.md),A Child’s Fairytale World (../Data/Products/A%20Child%E2%80%99s%20Fairytale%20World%20c368a02eabb74a47ab322615f2769723.md),,Yes,"James (../Data/Characters/James%2014f6a0f77a694f4cb18881bb58846c94.md), Fugue (../Data/Characters/Fugue%20bdd790d4131449d7b9597d755f68e726.md)",
